0.001250	2.222278
0.003750	2.222258
0.006250	2.222217
0.008750	2.222157
0.011250	2.222077
0.013750	2.221976
0.016250	2.221854
0.018750	2.221711
0.021250	2.221548
0.023750	2.221363
0.026250	2.221156
0.028750	2.220927
0.031250	2.220676
0.033750	2.220402
0.036250	2.220104
0.038750	2.219783
0.041250	2.219436
0.043750	2.219066
0.046250	2.218669
0.048750	2.218246
0.051250	2.217797
0.053750	2.217319
0.056250	2.216813
0.058750	2.216277
0.061250	2.215711
0.063750	2.215113
0.066250	2.214483
0.068750	2.213819
0.071250	2.213121
0.073750	2.212387
0.076250	2.211616
0.078750	2.210806
0.081250	2.209957
0.083750	2.209068
0.086250	2.208135
0.088750	2.207159
0.091250	2.206137
0.093750	2.205068
0.096250	2.203951
0.098750	2.202784
0.101250	2.201564
0.103750	2.200291
0.106250	2.198963
0.108750	2.197578
0.111250	2.196136
0.113750	2.194634
0.116250	2.193071
0.118750	2.191445
0.121250	2.189756
0.123750	2.188002
0.126250	2.186183
0.128750	2.184299
0.131250	2.182347
0.133750	2.180328
0.136250	2.178242
0.138750	2.176090
0.141250	2.173872
0.143750	2.171588
0.146250	2.169240
0.148750	2.166830
0.151250	2.164359
0.153750	2.161829
0.156250	2.159242
0.158750	2.156601
0.161250	2.153908
0.163750	2.151166
0.166250	2.148379
0.168750	2.145550
0.171250	2.142681
0.173750	2.139776
0.176250	2.136839
0.178750	2.133872
0.181250	2.130877
0.183750	2.127860
0.186250	2.124821
0.188750	2.121764
0.191250	2.118692
0.193750	2.115606
0.196250	2.112509
0.198750	2.109401
0.201250	2.106287
0.203750	2.103166
0.206250	2.100039
0.208750	2.096910
0.211250	2.093778
0.213750	2.090644
0.216250	2.087509
0.218750	2.084373
0.221250	2.081237
0.223750	2.078102
0.226250	2.074968
0.228750	2.071835
0.231250	2.068703
0.233750	2.065573
0.236250	2.062446
0.238750	2.059320
0.241250	2.056196
0.243750	2.053075
0.246250	2.049956
0.248750	2.046839
0.251250	2.043725
0.253750	2.040615
0.256250	2.037506
0.258750	2.034400
0.261250	2.031297
0.263750	2.028196
0.266250	2.025099
0.268750	2.022005
0.271250	2.018913
0.273750	2.015824
0.276250	2.012739
0.278750	2.009656
0.281250	2.006577
0.283750	2.003500
0.286250	2.000427
0.288750	1.997358
0.291250	1.994291
0.293750	1.991229
0.296250	1.988170
0.298750	1.985114
0.301250	1.982061
0.303750	1.979013
0.306250	1.975968
0.308750	1.972927
0.311250	1.969890
0.313750	1.966857
0.316250	1.963828
0.318750	1.960803
0.321250	1.957782
0.323750	1.954766
0.326250	1.951754
0.328750	1.948748
0.331250	1.945745
0.333750	1.942747
0.336250	1.939755
0.338750	1.936768
0.341250	1.933785
0.343750	1.930809
0.346250	1.927837
0.348750	1.924872
0.351250	1.921913
0.353750	1.918960
0.356250	1.916013
0.358750	1.913074
0.361250	1.910141
0.363750	1.907215
0.366250	1.904297
0.368750	1.901387
0.371250	1.898484
0.373750	1.895590
0.376250	1.892705
0.378750	1.889829
0.381250	1.886963
0.383750	1.884107
0.386250	1.881261
0.388750	1.878427
0.391250	1.875604
0.393750	1.872794
0.396250	1.869996
0.398750	1.867212
0.401250	1.864442
0.403750	1.861688
0.406250	1.858949
0.408750	1.856228
0.411250	1.853525
0.413750	1.850840
0.416250	1.848175
0.418750	1.845532
0.421250	1.842911
0.423750	1.840315
0.426250	1.837744
0.428750	1.835201
0.431250	1.832687
0.433750	1.830203
0.436250	1.827752
0.438750	1.825336
0.441250	1.822958
0.443750	1.820619
0.446250	1.818322
0.448750	1.816069
0.451250	1.813865
0.453750	1.811710
0.456250	1.809609
0.458750	1.807564
0.461250	1.805579
0.463750	1.803656
0.466250	1.801800
0.468750	1.800013
0.471250	1.798297
0.473750	1.796657
0.476250	1.795094
0.478750	1.793612
0.481250	1.792213
0.483750	1.790897
0.486250	1.789668
0.488750	1.788525
0.491250	1.787468
0.493750	1.786498
0.496250	1.785613
0.498750	1.784811
0.501250	1.784091
0.503750	1.783449
0.506250	1.782881
0.508750	1.782384
0.511250	1.781952
