0.001250	0.746979
0.003750	0.746961
0.006250	0.746924
0.008750	0.746869
0.011250	0.746796
0.013750	0.746703
0.016250	0.746593
0.018750	0.746463
0.021250	0.746315
0.023750	0.746147
0.026250	0.745960
0.028750	0.745753
0.031250	0.745526
0.033750	0.745279
0.036250	0.745012
0.038750	0.744724
0.041250	0.744414
0.043750	0.744083
0.046250	0.743729
0.048750	0.743353
0.051250	0.742953
0.053750	0.742530
0.056250	0.742082
0.058750	0.741609
0.061250	0.741110
0.063750	0.740585
0.066250	0.740032
0.068750	0.739452
0.071250	0.738842
0.073750	0.738202
0.076250	0.737532
0.078750	0.736830
0.081250	0.736095
0.083750	0.735326
0.086250	0.734522
0.088750	0.733682
0.091250	0.732805
0.093750	0.731889
0.096250	0.730934
0.098750	0.729937
0.101250	0.728899
0.103750	0.727818
0.106250	0.726692
0.108750	0.725520
0.111250	0.724303
0.113750	0.723037
0.116250	0.721723
0.118750	0.720359
0.121250	0.718945
0.123750	0.717480
0.126250	0.715964
0.128750	0.714396
0.131250	0.712776
0.133750	0.711105
0.136250	0.709382
0.138750	0.707608
0.141250	0.705784
0.143750	0.703911
0.146250	0.701989
0.148750	0.700021
0.151250	0.698008
0.153750	0.695951
0.156250	0.693853
0.158750	0.691716
0.161250	0.689543
0.163750	0.687336
0.166250	0.685098
0.168750	0.682830
0.171250	0.680537
0.173750	0.678220
0.176250	0.675882
0.178750	0.673526
0.181250	0.671155
0.183750	0.668771
0.186250	0.666375
0.188750	0.663971
0.191250	0.661560
0.193750	0.659144
0.196250	0.656725
0.198750	0.654304
0.201250	0.651882
0.203750	0.649461
0.206250	0.647041
0.208750	0.644625
0.211250	0.642211
0.213750	0.639802
0.216250	0.637397
0.218750	0.634997
0.221250	0.632602
0.223750	0.630214
0.226250	0.627831
0.228750	0.625455
0.231250	0.623085
0.233750	0.620722
0.236250	0.618366
0.238750	0.616016
0.241250	0.613674
0.243750	0.611338
0.246250	0.609010
0.248750	0.606689
0.251250	0.604374
0.253750	0.602067
0.256250	0.599767
0.258750	0.597475
0.261250	0.595189
0.263750	0.592911
0.266250	0.590640
0.268750	0.588377
0.271250	0.586120
0.273750	0.583871
0.276250	0.581629
0.278750	0.579395
0.281250	0.577168
