0.001250	0.663998
0.003750	0.663976
0.006250	0.663931
0.008750	0.663864
0.011250	0.663775
0.013750	0.663663
0.016250	0.663528
0.018750	0.663370
0.021250	0.663189
0.023750	0.662985
0.026250	0.662757
0.028750	0.662505
0.031250	0.662229
0.033750	0.661928
0.036250	0.661602
0.038750	0.661250
0.041250	0.660872
0.043750	0.660467
0.046250	0.660035
0.048750	0.659576
0.051250	0.659087
0.053750	0.658570
0.056250	0.658023
0.058750	0.657444
0.061250	0.656834
0.063750	0.656192
0.066250	0.655515
0.068750	0.654805
0.071250	0.654059
0.073750	0.653276
0.076250	0.652455
0.078750	0.651595
0.081250	0.650695
0.083750	0.649754
0.086250	0.648770
0.088750	0.647741
0.091250	0.646667
0.093750	0.645546
0.096250	0.644377
0.098750	0.643158
0.101250	0.641887
0.103750	0.640564
0.106250	0.639187
0.108750	0.637755
0.111250	0.636267
0.113750	0.634720
0.116250	0.633115
0.118750	0.631451
0.121250	0.629726
0.123750	0.627939
0.126250	0.626091
0.128750	0.624182
0.131250	0.622210
0.133750	0.620177
0.136250	0.618082
0.138750	0.615928
0.141250	0.613714
0.143750	0.611442
0.146250	0.609113
0.148750	0.606731
0.151250	0.604296
0.153750	0.601811
0.156250	0.599279
0.158750	0.596703
0.161250	0.594085
0.163750	0.591430
0.166250	0.588740
0.168750	0.586018
0.171250	0.583269
0.173750	0.580495
0.176250	0.577700
0.178750	0.574887
0.181250	0.572060
0.183750	0.569220
0.186250	0.566371
0.188750	0.563516
0.191250	0.560657
0.193750	0.557796
0.196250	0.554935
0.198750	0.552076
0.201250	0.549220
0.203750	0.546369
0.206250	0.543525
0.208750	0.540688
0.211250	0.537859
0.213750	0.535039
0.216250	0.532228
0.218750	0.529428
0.221250	0.526638
0.223750	0.523859
0.226250	0.521092
0.228750	0.518336
0.231250	0.515591
0.233750	0.512859
0.236250	0.510138
0.238750	0.507430
0.241250	0.504734
0.243750	0.502049
0.246250	0.499377
0.248750	0.496718
0.251250	0.494070
0.253750	0.491435
0.256250	0.488812
0.258750	0.486201
0.261250	0.483602
0.263750	0.481016
0.266250	0.478442
0.268750	0.475880
0.271250	0.473330
0.273750	0.470792
0.276250	0.468267
0.278750	0.465754
0.281250	0.463252
0.283750	0.460763
0.286250	0.458286
0.288750	0.455821
0.291250	0.453369
0.293750	0.450928
0.296250	0.448499
0.298750	0.446083
0.301250	0.443678
0.303750	0.441286
0.306250	0.438905
0.308750	0.436537
0.311250	0.434181
0.313750	0.431837
0.316250	0.429505
0.318750	0.427185
0.321250	0.424877
0.323750	0.422582
0.326250	0.420298
0.328750	0.418027
0.331250	0.415768
0.333750	0.413522
0.336250	0.411287
0.338750	0.409065
0.341250	0.406856
0.343750	0.404659
0.346250	0.402474
0.348750	0.400302
0.351250	0.398143
0.353750	0.395996
0.356250	0.393862
0.358750	0.391741
0.361250	0.389633
0.363750	0.387538
0.366250	0.385457
0.368750	0.383389
0.371250	0.381334
0.373750	0.379293
0.376250	0.377266
0.378750	0.375252
0.381250	0.373253
0.383750	0.371269
0.386250	0.369299
0.388750	0.367344
0.391250	0.365404
0.393750	0.363480
0.396250	0.361571
0.398750	0.359678
0.401250	0.357803
0.403750	0.355943
0.406250	0.354102
0.408750	0.352277
0.411250	0.350472
0.413750	0.348685
0.416250	0.346917
0.418750	0.345170
0.421250	0.343443
0.423750	0.341738
0.426250	0.340055
0.428750	0.338395
0.431250	0.336759
0.433750	0.335148
0.436250	0.333563
0.438750	0.332004
0.441250	0.330475
0.443750	0.328974
0.446250	0.327504
0.448750	0.326067
0.451250	0.324663
0.453750	0.323294
0.456250	0.321961
0.458750	0.320667
0.461250	0.319412
0.463750	0.318199
0.466250	0.317029
0.468750	0.315904
0.471250	0.314825
0.473750	0.313794
0.476250	0.312812
0.478750	0.311881
0.481250	0.311001
0.483750	0.310174
0.486250	0.309400
0.488750	0.308679
0.491250	0.308012
0.493750	0.307398
0.496250	0.306837
0.498750	0.306327
0.501250	0.305867
0.503750	0.305455
0.506250	0.305089
0.508750	0.304767
0.511250	0.304485
0.513750	0.304241
0.516250	0.304032
0.518750	0.303854
0.521250	0.303705
0.523750	0.303580
0.526250	0.303478
0.528750	0.303395
0.531250	0.303327
0.533750	0.303274
0.536250	0.303232
0.538750	0.303200
0.541250	0.303175
0.543750	0.303157
0.546250	0.303143
0.548750	0.303134
0.551250	0.303127
0.553750	0.303122
0.556250	0.303119
0.558750	0.303118
0.561250	0.303117
0.563750	0.303117
0.566250	0.303117
0.568750	0.303117
0.571250	0.303118
0.573750	0.303119
0.576250	0.303119
0.578750	0.303120
0.581250	0.303121
0.583750	0.303121
0.586250	0.303122
0.588750	0.303122
0.591250	0.303123
0.593750	0.303123
0.596250	0.303124
0.598750	0.303124
0.601250	0.303124
0.603750	0.303125
0.606250	0.303125
0.608750	0.303125
0.611250	0.303126
0.613750	0.303126
0.616250	0.303126
0.618750	0.303126
0.621250	0.303126
0.623750	0.303126
0.626250	0.303126
0.628750	0.303127
0.631250	0.303127
0.633750	0.303127
0.636250	0.303127
0.638750	0.303127
0.641250	0.303127
0.643750	0.303127
0.646250	0.303127
0.648750	0.303127
0.651250	0.303127
0.653750	0.303128
0.656250	0.303128
0.658750	0.303128
0.661250	0.303128
0.663750	0.303128
0.666250	0.303128
0.668750	0.303128
0.671250	0.303128
0.673750	0.303128
0.676250	0.303128
0.678750	0.303128
0.681250	0.303128
0.683750	0.303128
0.686250	0.303128
0.688750	0.303128
0.691250	0.303128
0.693750	0.303128
0.696250	0.303128
0.698750	0.303128
0.701250	0.303128
0.703750	0.303128
0.706250	0.303128
0.708750	0.303128
0.711250	0.303128
0.713750	0.303128
0.716250	0.303128
0.718750	0.303128
0.721250	0.303128
0.723750	0.303128
0.726250	0.303128
0.728750	0.303128
0.731250	0.303128
0.733750	0.303128
0.736250	0.303128
0.738750	0.303128
0.741250	0.303128
0.743750	0.303128
0.746250	0.303128
0.748750	0.303128
0.751250	0.303128
0.753750	0.303128
0.756250	0.303128
0.758750	0.303128
0.761250	0.303128
0.763750	0.303128
0.766250	0.303128
0.768750	0.303128
0.771250	0.303128
0.773750	0.303128
0.776250	0.303128
0.778750	0.303128
0.781250	0.303128
0.783750	0.303128
0.786250	0.303127
0.788750	0.303127
0.791250	0.303128
0.793750	0.303130
0.796250	0.303142
0.798750	0.303202
0.801250	0.303514
0.803750	0.305136
0.806250	0.313646
0.808750	0.354644
0.811250	0.478882
0.813750	0.659138
0.816250	0.790068
0.818750	0.845070
0.821250	0.860710
0.823750	0.864135
0.826250	0.864705
0.828750	0.864702
0.831250	0.864599
0.833750	0.864483
0.836250	0.864370
0.838750	0.864263
0.841250	0.864162
0.843750	0.864066
0.846250	0.863973
0.848750	0.863885
0.851250	0.863798
0.853750	0.863712
0.856250	0.863626
0.858750	0.863540
0.861250	0.863452
0.863750	0.863363
0.866250	0.863273
0.868750	0.863182
0.871250	0.863091
0.873750	0.863003
0.876250	0.862918
0.878750	0.862840
0.881250	0.862771
0.883750	0.862713
0.886250	0.862667
0.888750	0.862637
0.891250	0.862622
0.893750	0.862624
0.896250	0.862645
0.898750	0.862684
0.901250	0.862742
0.903750	0.862821
0.906250	0.862920
0.908750	0.863041
0.911250	0.863186
0.913750	0.863356
0.916250	0.863555
